date	description	id	loc	localization_added	tag	title	txt
2017-05-13 21:11:10.517464	#свалка мусора в Правде https://t.co/5hBAD217PB Свалка мусора в ПравдеВ Правде по ул.Советская огромная #свалка мусора, порой выпадающая ...	1952a7ffb053dde3024276daf0b98ae146556739		True	ecology_twitter	dobrodelaem: #свалка мусора в Правде https://t.co/5hBAD217PB Свалка мусора в ПравдеВ Правде по ул.Советская огромная #свалка мусора, порой выпадающая ...	dobrodelaem: #свалка мусора в правде https://t.co/5hbad217pb свалка мусора в правдев правде по ул.советская огромная #свалка мусора, порой выпадающая ...#свалка мусора в правде https://t.co/5hbad217pb свалка мусора в правдев правде по ул.советская огромная #свалка мусора, порой выпадающая ...
2017-05-13 21:11:10.522781	#свалка мусора огромных размеров Красногорск Мк-р Павшинская пойма https://t.co/XqTHsxqDq9 Свалка мусора... #Красногорск #КрасногорскийРайон	c5a939504351bb646cfb76a7ef612c76bce670c9		True	ecology_twitter	dobrodelaem: #свалка мусора огромных размеров Красногорск Мк-р Павшинская пойма https://t.co/XqTHsxqDq9 Свалка мусора... #Красногорск #КрасногорскийРайон	dobrodelaem: #свалка мусора огромных размеров красногорск мк-р павшинская пойма https://t.co/xqthsxqdq9 свалка мусора... #красногорск #красногорскийрайон#свалка мусора огромных размеров красногорск мк-р павшинская пойма https://t.co/xqthsxqdq9 свалка мусора... #красногорск #красногорскийрайон
2017-05-13 21:11:10.526089	#свалка мусора огромных размеров Красногорск Мк-р Павшинская пойма https://t.co/H7Bw8vpDKk Свалка мусора огромных размер... #ПавшинскаяПойма	62c3046c23270ae45270488ae1dbdd9876182bd4		True	ecology_twitter	dobrodelaem: #свалка мусора огромных размеров Красногорск Мк-р Павшинская пойма https://t.co/H7Bw8vpDKk Свалка мусора огромных размер... #ПавшинскаяПойма	dobrodelaem: #свалка мусора огромных размеров красногорск мк-р павшинская пойма https://t.co/h7bw8vpdkk свалка мусора огромных размер... #павшинскаяпойма#свалка мусора огромных размеров красногорск мк-р павшинская пойма https://t.co/h7bw8vpdkk свалка мусора огромных размер... #павшинскаяпойма
2017-05-13 21:11:10.531100	#свалка мусора огромных размеров Красногорск Мк-р Павшинская пойма: Свалка мусора огромных размеров… https://t.co/Myu1kwukjD #добродел #жкх	baea1e7f4fa8f8aa79733806e99e7e13773b93ae		True	ecology_twitter	dobrodelaem: #свалка мусора огромных размеров Красногорск Мк-р Павшинская пойма: Свалка мусора огромных размеров… https://t.co/Myu1kwukjD #добродел #жкх	dobrodelaem: #свалка мусора огромных размеров красногорск мк-р павшинская пойма: свалка мусора огромных размеров… https://t.co/myu1kwukjd #добродел #жкх#свалка мусора огромных размеров красногорск мк-р павшинская пойма: свалка мусора огромных размеров… https://t.co/myu1kwukjd #добродел #жкх
2017-05-13 21:11:10.534808	"""Площадь горения мусора составила более 1000 кв.м..., свалка горела на частной территории. https://t.co/QJgDwppwWe"	707420bef1c39d4699af0ec9060e38a8b1d7dfe3		True	ecology_twitter	"Bendgavaz: ""Площадь горения мусора составила более 1000 кв.м..., свалка горела на частной территории. https://t.co/QJgDwppwWe"	"bendgavaz: ""площадь горения мусора составила более 1000 кв.м..., свалка горела на частной территории. https://t.co/qjgdwppwwe""площадь горения мусора составила более 1000 кв.м..., свалка горела на частной территории. https://t.co/qjgdwppwwe"
2017-05-13 21:11:10.538293	Свалка строительного мусора на Бийболатова 28: https://t.co/3uXD1hGuNI на @YouTube	463fceeb8a83cdb26b87774b78cd8a69d002725c		True	ecology_twitter	lrmkala: Свалка строительного мусора на Бийболатова 28: https://t.co/3uXD1hGuNI на @YouTube	lrmkala: свалка строительного мусора на бийболатова 28: https://t.co/3uxd1hguni на @youtubeсвалка строительного мусора на бийболатова 28: https://t.co/3uxd1hguni на @youtube
2017-05-13 21:11:10.542256	###свалка мусора около городка Ногинск-9 (Дуброво) https://t.co/gewRRsJWXj Недалеко от поселка Ногинск-9 огромная ##свалка мусора. Не дое...	1296726845313f183b41321e5afa19838f97c842		True	ecology_twitter	dobrodelaem: ###свалка мусора около городка Ногинск-9 (Дуброво) https://t.co/gewRRsJWXj Недалеко от поселка Ногинск-9 огромная ##свалка мусора. Не дое...	dobrodelaem: ###свалка мусора около городка ногинск-9 (дуброво) https://t.co/gewrrsjwxj недалеко от поселка ногинск-9 огромная ##свалка мусора. не дое...###свалка мусора около городка ногинск-9 (дуброво) https://t.co/gewrrsjwxj недалеко от поселка ногинск-9 огромная ##свалка мусора. не дое...
2017-05-13 21:11:10.545451	Пос. Южный(свалка мусора(от снега) напротив садов) Кемерово https://t.co/RKzH1HDs8B https://t.co/DsYTHfJwG9	9d11d2dd7486a96782c98706137bf6709b40886d		True	ecology_twitter	Makcimilliana: Пос. Южный(свалка мусора(от снега) напротив садов) Кемерово https://t.co/RKzH1HDs8B https://t.co/DsYTHfJwG9	makcimilliana: пос. южный(свалка мусора(от снега) напротив садов) кемерово https://t.co/rkzh1hds8b https://t.co/dsythfjwg9пос. южный(свалка мусора(от снега) напротив садов) кемерово https://t.co/rkzh1hds8b https://t.co/dsythfjwg9
2017-05-13 21:11:10.548714	Свалка мусора в г. Кемерово, Садоводческом некоммерческом товариществе	022c0d1c6b23ff6cda8073be227b2d788f7c4468		True	ecology_twitter	vosvod42: Свалка мусора в г. Кемерово, Садоводческом некоммерческом товариществе	vosvod42: свалка мусора в г. кемерово, садоводческом некоммерческом товариществесвалка мусора в г. кемерово, садоводческом некоммерческом товариществе
2017-05-13 21:11:10.553464	@shahty_ru Кладбище на 20 лет РККА посередине свалка мусора. 9 мая ничего не убрано!	5aeedcb0af93883ba3a07484ad5133782899420f		True	ecology_twitter	volga_uaz: @shahty_ru Кладбище на 20 лет РККА посередине свалка мусора. 9 мая ничего не убрано!	volga_uaz: @shahty_ru кладбище на 20 лет ркка посередине свалка мусора. 9 мая ничего не убрано!@shahty_ru кладбище на 20 лет ркка посередине свалка мусора. 9 мая ничего не убрано!
2017-05-13 21:11:10.560055	#Устюжна #Мусор #Свалка / Что грозит устюжанам за выброс мусора в неположенном месте /  / Подробности: http://u.. https://t.co/0YuRqpeNlU	38c79f284e188202316ef88f4cd46d74288edd21		True	ecology_twitter	UMK_RUSSIA: #Устюжна #Мусор #Свалка / Что грозит устюжанам за выброс мусора в неположенном месте /  / Подробности: http://u.. https://t.co/0YuRqpeNlU	umk_russia: #устюжна #мусор #свалка / что грозит устюжанам за выброс мусора в неположенном месте /  / подробности: http://u.. https://t.co/0yurqpenlu#устюжна #мусор #свалка / что грозит устюжанам за выброс мусора в неположенном месте /  / подробности: http://u.. https://t.co/0yurqpenlu
2017-05-13 21:11:10.566598	Большая свалка строительного мусора в поселке Мостострой оказалась незаконной https://t.co/b21DHzwtQZ #Орск	d7675b4504387c41b556142f247f95bc84b2bc8c		True	ecology_twitter	ural56ru: Большая свалка строительного мусора в поселке Мостострой оказалась незаконной https://t.co/b21DHzwtQZ #Орск	ural56ru: большая свалка строительного мусора в поселке мостострой оказалась незаконной https://t.co/b21dhzwtqz #орскбольшая свалка строительного мусора в поселке мостострой оказалась незаконной https://t.co/b21dhzwtqz #орск
2017-05-13 21:11:10.572098	@Contactcentr71 @admn1147 @Tularegion71 Белев ул К Маркса. Заброшенная гостиница. Свалка мусора в честь дня победы. https://t.co/T3Hlyww5Eh	36ab8e70d40080346c429a09ef1e9bfb7a906ec9		True	ecology_twitter	pudoveeva1603: @Contactcentr71 @admn1147 @Tularegion71 Белев ул К Маркса. Заброшенная гостиница. Свалка мусора в честь дня победы. https://t.co/T3Hlyww5Eh	pudoveeva1603: @contactcentr71 @admn1147 @tularegion71 белев ул к маркса. заброшенная гостиница. свалка мусора в честь дня победы. https://t.co/t3hlyww5eh@contactcentr71 @admn1147 @tularegion71 белев ул к маркса. заброшенная гостиница. свалка мусора в честь дня победы. https://t.co/t3hlyww5eh
2017-05-13 21:11:10.605273	#свалка мусора на речке: Свалка мусора на речке В деревне Пашуково Ногинский район возле реки… https://t.co/PdVbL42ViX #добродел #жкх	e64bfbcc441104cef9148fa4a0321b0130344ffe		True	ecology_twitter	dobrodelaem: #свалка мусора на речке: Свалка мусора на речке В деревне Пашуково Ногинский район возле реки… https://t.co/PdVbL42ViX #добродел #жкх	dobrodelaem: #свалка мусора на речке: свалка мусора на речке в деревне пашуково ногинский район возле реки… https://t.co/pdvbl42vix #добродел #жкх#свалка мусора на речке: свалка мусора на речке в деревне пашуково ногинский район возле реки… https://t.co/pdvbl42vix #добродел #жкх
2017-05-13 21:11:10.867130	 Tiger Force атакуют с земли и освобождают города, а ВКС РФ наносят массированные удары по позициям ИГИЛ в восточной части Алеппо. 	54e2f5746e86889a1fc981cf926ab7926bdef3bf		True	syria	Цель — ИГИЛ: ВКС России и «Тигры» начали масштабную ... - Русская Весна (пресс-релиз) (Блог)	цель — игил: вкс россии и «тигры» начали масштабную ... - русская весна (пресс-релиз) (блог) tiger force атакуют с земли и освобождают города, а вкс рф наносят массированные удары по позициям игил в восточной части алеппо. 
2017-05-13 21:11:10.872979	 Иракские силы безопасности при поддержке международной коалиции достигли нового прогресса в западной части Мосула по вытеснению ... 	014af0f0ccf05258943049601fa37b9faad32803		True	syria	Иракские силы и коалиция добились прогресса в вытеснении ... - УКРАИНСКАЯ ПРАВДА	иракские силы и коалиция добились прогресса в вытеснении ... - украинская правда иракские силы безопасности при поддержке международной коалиции достигли нового прогресса в западной части мосула по вытеснению ... 
2017-05-13 21:11:10.879476	 На Синайском полуострове военнослужащие египетской армии нанесли авиаудары по позициям ИГИЛ, в результате чего погибли 19 боевиков, ... 	349872ae04f5b0bd4239216d10bda260d633c9b5		True	syria	Новости мира - В Египте заявили об обстреле позиций ИГИЛ на ... - MIGnews.com.ua	новости мира - в египте заявили об обстреле позиций игил на ... - mignews.com.ua на синайском полуострове военнослужащие египетской армии нанесли авиаудары по позициям игил, в результате чего погибли 19 боевиков, ... 
2017-05-13 21:11:10.884947	 Сирия, 12 мая. ВКС РФ нанесли  авиаудары  по ИГ** в поддержку наступления армии САР к востоку от Пальмиры. На севере провинции Алеппо продолжается противостояние между отрядами ССА** и SDF****. Военнослужащие САА уничтожают ... 	4ecc7d3644557bca0e3199bcb425c2f261c3ba24		True	syria	Сирия новости 12 мая 12.30: ВКС РФ ударили по ИГИЛ под Пальмирой, курды обстреливают ССА к северу от ... - Федеральное агентство новостей No.1	сирия новости 12 мая 12.30: вкс рф ударили по игил под пальмирой, курды обстреливают сса к северу от ... - федеральное агентство новостей no.1 сирия, 12 мая. вкс рф нанесли  авиаудары  по иг** в поддержку наступления армии сар к востоку от пальмиры. на севере провинции алеппо продолжается противостояние между отрядами сса** и sdf****. военнослужащие саа уничтожают ... 
2017-05-13 21:11:10.890215	 Возглавляемая США коалиция заявила, что не наносила  авиаудары  по складам  ИГИЛ  (запрещено в РФ) с химическим оружием. По данным американской стороны, это намеренная дезинформация. Официальный представитель операции ... 	a79574d4534c27e4a5932b6ebe6ed5f18d3fc556		True	syria	"США назвали сообщения об ударах по складу ИГИЛ с химическим оружием ""неправдой"" - Деловой Петербург"	"сша назвали сообщения об ударах по складу игил с химическим оружием ""неправдой"" - деловой петербург возглавляемая сша коалиция заявила, что не наносила  авиаудары  по складам  игил  (запрещено в рф) с химическим оружием. по данным американской стороны, это намеренная дезинформация. официальный представитель операции ... "
2017-05-13 21:11:10.896777	 Исходная точка:  авиаудары  США по позициям сирийских войск в городе Дейр-эз-Зор. Взгляд со стороны: Тегеран заявил, что военной ошибки не было. Минобороны России сообщает, что сразу же после авиаудара боевики  ИГИЛ  перешли в ... 	5f998fa013fc3c0fd64708795b59d529263f9b61		True	syria	Штаты, бомбя Дейр-эз-Зор, спасали ИГИЛ - Электорат.Инфо	штаты, бомбя дейр-эз-зор, спасали игил - электорат.инфо исходная точка:  авиаудары  сша по позициям сирийских войск в городе дейр-эз-зор. взгляд со стороны: тегеран заявил, что военной ошибки не было. минобороны россии сообщает, что сразу же после авиаудара боевики  игил  перешли в ... 
2017-05-13 21:11:10.902938	 В отчете приводится одна из операций совместно с иракской армией, когда бомба, сброшенная с канадского CF-18, вместо удара по укрепленным позициям боевиков  ИГИЛ  упала в чистом поле и взорвалась. При этом не упоминается, были ли ... 	0cac10e40796bffc0af1b74745411d17211ce604		True	syria	"Умные, но не очень: Канадские самолеты 17 раз наносили авиаудары мимо цели - Телеканал ""Звезда"""	"умные, но не очень: канадские самолеты 17 раз наносили авиаудары мимо цели - телеканал ""звезда"" в отчете приводится одна из операций совместно с иракской армией, когда бомба, сброшенная с канадского cf-18, вместо удара по укрепленным позициям боевиков  игил  упала в чистом поле и взорвалась. при этом не упоминается, были ли ... "
2017-05-13 21:11:10.908259	 Армия Сирии уничтожает силы «Аль-Каиды» на севере Хамы, а террористов ИГИЛ — на востоке. 	5c9afa9019c967ca9d58207a391f2547c6967e20		True	syria	Армия зачищает Хаму: Уничтожение главарей «Аль-Каиды» и ... - Русская Весна (пресс-релиз) (Блог)	армия зачищает хаму: уничтожение главарей «аль-каиды» и ... - русская весна (пресс-релиз) (блог) армия сирии уничтожает силы «аль-каиды» на севере хамы, а террористов игил — на востоке. 
2017-05-13 21:11:10.916051	 Международная коалиция начала активные действия в западной части провинции Ракка. ВВС США нанесли  авиаудары  по позициям террористов к западу от недавно освобожденного от  ИГИЛ  города Ат-Табка, согласно сообщениям ... 	1d752c151da4ebdf995f126adceed91a417af909		True	syria	Сирия новости 8 мая 16.30: ССА и ИГ ведут бои в Даръа, ВВС коалиции ударили по мирным районам Дейр эз-Зора - Федеральное агентство новостей No.1	сирия новости 8 мая 16.30: сса и иг ведут бои в даръа, ввс коалиции ударили по мирным районам дейр эз-зора - федеральное агентство новостей no.1 международная коалиция начала активные действия в западной части провинции ракка. ввс сша нанесли  авиаудары  по позициям террористов к западу от недавно освобожденного от  игил  города ат-табка, согласно сообщениям ... 
2017-05-13 21:11:11.153407	"11 мая 2017 года Правительство РФ рассмотрело сразу два законопроекта, связанных с использованием лесов: ""О признании утратившей силу части 4 статьи 8.25 Кодекса Российской Федерации об административных правонарушениях"" и ""О внесении изменений в Лесной кодекс Российской Федерации в части совершенствования регулирования отношений, связанных с использованием лесов"". Конкретные редакции законопроектов, вынесенные на рассмотрение правительства, пока недоступны.

Первый законопроект, насколько известно, предусматривает отмену административных штрафов за использование лесов с нарушением условий договора аренды лесного участка, договора купли-продажи лесных насаждений, договора безвозмездного пользования лесным участком, иных документов, на основании которых предоставляются лесные участки. Предполагается, что в качестве наказания за эти нарушения останутся только неустойки, устанавливаемые соответствующими договорами.

Второй законопроект, насколько известно, предусматривает введение типового договора безвозмездного пользования лесным участком."	91dfbbc2a150dc959c0c6ac22e07bcefa3823de4		True	fires	11 мая 2017 года Правительство РФ рассмотрело сразу два законопроекта, связанных с лесопользованием	"11 мая 2017 года правительство рф рассмотрело сразу два законопроекта, связанных с лесопользованием11 мая 2017 года правительство рф рассмотрело сразу два законопроекта, связанных с использованием лесов: ""о признании утратившей силу части 4 статьи 8.25 кодекса российской федерации об административных правонарушениях"" и ""о внесении изменений в лесной кодекс российской федерации в части совершенствования регулирования отношений, связанных с использованием лесов"". конкретные редакции законопроектов, вынесенные на рассмотрение правительства, пока недоступны.

первый законопроект, насколько известно, предусматривает отмену административных штрафов за использование лесов с нарушением условий договора аренды лесного участка, договора купли-продажи лесных насаждений, договора безвозмездного пользования лесным участком, иных документов, на основании которых предоставляются лесные участки. предполагается, что в качестве наказания за эти нарушения останутся только неустойки, устанавливаемые соответствующими договорами.

второй законопроект, насколько известно, предусматривает введение типового договора безвозмездного пользования лесным участком."
2017-05-13 21:11:11.173075	"Генпроекуратура организовала проверку исполнения требований законодательства в сфере охраны лесов от пожаров в девяти субъектах РФ, в которых в начале пожароопасного сезона 2017 года леса и в целом природные территории горели сильнее всего - в Республике Бурятия, Забайкальском, Красноярском, Приморском краях, Амурской, Иркутской, Свердловской, Челябинской областях, Еврейской автономной области.

Примечательно, что в сообщении Генеральной прокуратуры говорится, со ссылкой на Рослесхоз, что с нчала пожароопасного сезона лесными пожарами пройдено более 134 тыс. гектаров лесных земель, в то время как по данным отраслевой системы дистанционного мониторинга общая площадь лесных пожаров с начала года по 10 мая составила 343 тысячи гектаров (ссылка).


Ниже приводится сообщение с сайта Генеральной прокуратуры (ссылка).

Генеральная прокуратура Российской Федерации организовала проверки исполнения законодательства в сфере обеспечения пожарной безопасности в лесах

Органы прокуратуры на постоянной основе осуществляют мониторинг состояния законности в сфере пожарной безопасности в лесах.

По данным Федерального агентства лесного хозяйства в текущем году ситуация с природными пожарами является неудовлетворительной. С начала пожароопасного периода на территории Российской Федерации зарегистрировано свыше 2,3 тыс. лесных пожаров, огнем пройдено более 134 тыс. гектаров лесных земель.

В связи с обострением пожароопасной обстановки Генеральная прокуратура Российской Федерации организовала соответствующие проверки на территории Республики Бурятия, Забайкальского, Красноярского, Приморского краев, Амурской, Иркутской, Свердловской, Челябинской областей, Еврейской автономной области, где пожары наиболее распространены и нанесли значительный вред окружающей среде, жизни и здоровью граждан, имуществу.

В ходе надзорных мероприятий особое внимание будет обращено на выполнение уполномоченными органами государственной власти, местного самоуправления, контролирующими органами и арендаторами лесных участков возложенных на них законом обязанностей по предотвращению негативных последствий природных пожаров.

Результаты работы на данном направлении контролируются Генеральной прокуратурой Российской Федерации."	8f4138ac55d847fc8d1a5de619d9a7b022288629		True	fires	Генпрокуратура организовала проврку исполнения законодательства в сфере охраны лесов от пожаров в девяти субъектах РФ	"генпрокуратура организовала проврку исполнения законодательства в сфере охраны лесов от пожаров в девяти субъектах рфгенпроекуратура организовала проверку исполнения требований законодательства в сфере охраны лесов от пожаров в девяти субъектах рф, в которых в начале пожароопасного сезона 2017 года леса и в целом природные территории горели сильнее всего - в республике бурятия, забайкальском, красноярском, приморском краях, амурской, иркутской, свердловской, челябинской областях, еврейской автономной области.

примечательно, что в сообщении генеральной прокуратуры говорится, со ссылкой на рослесхоз, что с нчала пожароопасного сезона лесными пожарами пройдено более 134 тыс. гектаров лесных земель, в то время как по данным отраслевой системы дистанционного мониторинга общая площадь лесных пожаров с начала года по 10 мая составила 343 тысячи гектаров (ссылка).


ниже приводится сообщение с сайта генеральной прокуратуры (ссылка).

генеральная прокуратура российской федерации организовала проверки исполнения законодательства в сфере обеспечения пожарной безопасности в лесах

органы прокуратуры на постоянной основе осуществляют мониторинг состояния законности в сфере пожарной безопасности в лесах.

по данным федерального агентства лесного хозяйства в текущем году ситуация с природными пожарами является неудовлетворительной. с начала пожароопасного периода на территории российской федерации зарегистрировано свыше 2,3 тыс. лесных пожаров, огнем пройдено более 134 тыс. гектаров лесных земель.

в связи с обострением пожароопасной обстановки генеральная прокуратура российской федерации организовала соответствующие проверки на территории республики бурятия, забайкальского, красноярского, приморского краев, амурской, иркутской, свердловской, челябинской областей, еврейской автономной области, где пожары наиболее распространены и нанесли значительный вред окружающей среде, жизни и здоровью граждан, имуществу.

в ходе надзорных мероприятий особое внимание будет обращено на выполнение уполномоченными органами государственной власти, местного самоуправления, контролирующими органами и арендаторами лесных участков возложенных на них законом обязанностей по предотвращению негативных последствий природных пожаров.

результаты работы на данном направлении контролируются генеральной прокуратурой российской федерации."
2017-05-13 21:11:11.178961	"Как вы думаете, насколько примерно в краткосрочной перспективе (2-3 года) сократится производительная способность российского лесоустройства в целом (всех организаций в сумме - как государственных, так и частных) в случае введения требований по осуществлению лесоустройства организациями, имеющими лицензии на проведение работ с использованием сведений, составляющих государственную тайну? Такое требование содержится в новой Лесоустроительной инструкции, утвержденной приказом Минприроды России от 3 февраля 2017 года № 55, проходящем сейчас процедуру государственной регистрации в Минюсте. Ссылка:

Об угрозе монополизации лесоустройства и ее возможных последствиях"	8c56ab7c6dca3adfa8fe2f8dc789c83872fb3f67		True	fires	Насколько сократится производительная способнрость российского лесоустройства в случае введения требований по наличию лицензии на работу с гостайной?	"насколько сократится производительная способнрость российского лесоустройства в случае введения требований по наличию лицензии на работу с гостайной?как вы думаете, насколько примерно в краткосрочной перспективе (2-3 года) сократится производительная способность российского лесоустройства в целом (всех организаций в сумме - как государственных, так и частных) в случае введения требований по осуществлению лесоустройства организациями, имеющими лицензии на проведение работ с использованием сведений, составляющих государственную тайну? такое требование содержится в новой лесоустроительной инструкции, утвержденной приказом минприроды россии от 3 февраля 2017 года № 55, проходящем сейчас процедуру государственной регистрации в минюсте. ссылка:

об угрозе монополизации лесоустройства и ее возможных последствиях"
2017-05-13 21:11:11.195318	"Прокуратура Новосибирской области направила в суд уголовное дело в отношении бывшего директора Запсиблеспроекта Вадима Вадимовича Перекальского. Перекальский обвиняется в растрате, совершенной в особо крупном размере - по ч. 4 ст. 160 Уголовного кодекса РФ, предусматривающей наказание в виде лишения свободы на срок до десяти лет. Ниже приводится сообщение с сайта прокуратуры (ссылка).


Направлено в суд уголовное дело в отношении директора предприятия, обвиняемого в хищении свыше 161 млн рублей

Заместитель прокурора Новосибирской области утвердил обвинительное заключение по уголовному делу в отношении бывшего директора Западно-Сибирского филиала государственной инвентаризации лесов ФГУП «Рослесинфорг» 54–летнего Вадима Перекальского.

Он обвиняется в совершении двух преступлений, предусмотренных ч. 4 ст. 160 УК РФ (растрата, то есть хищение чужого имущества, вверенного виновному, в особо крупном размере).

Уголовное дело расследовано следственным отделом УФСБ России по Новосибирской области.

По версии следствия, с июня 2010 года по август 2012 года Перекальский заключил с руководителями двух юридических лиц г. Новосибирска фиктивные договоры о проведении лесоустроительных и других работ. 

Он подписал фиктивные акты приема - передачи работ, которые этими фирмами фактически не выполнялись, а были проведены сотрудниками филиала предприятия при исполнении ими служебных обязанностей. Денежные средства были перечислены со счета предприятия на счета подконтрольных Перекальскому организаций и, в дальнейшем, похищены путем их обналичивания.

Перекальскому удалось таким образом похитить из федерального бюджета более 161 млн рублей. 

В целях возмещения причиненного преступлением ущерба наложен арест на принадлежащие обвиняемому денежные средства на общую сумму свыше 38 млн рублей и автомобиль стоимостью около 4 млн рублей. 

Уголовное дело рассмотрит по существу Кировский районный суд г. Новосибирска."	20e652c6da22f8e2973e759ba980b01bdcbc311a		True	fires	Прокуратура направила в суд уголовное дело в отношении бывшего директора Запсиблеспроекта В.В.Перекальского	"прокуратура направила в суд уголовное дело в отношении бывшего директора запсиблеспроекта в.в.перекальскогопрокуратура новосибирской области направила в суд уголовное дело в отношении бывшего директора запсиблеспроекта вадима вадимовича перекальского. перекальский обвиняется в растрате, совершенной в особо крупном размере - по ч. 4 ст. 160 уголовного кодекса рф, предусматривающей наказание в виде лишения свободы на срок до десяти лет. ниже приводится сообщение с сайта прокуратуры (ссылка).


направлено в суд уголовное дело в отношении директора предприятия, обвиняемого в хищении свыше 161 млн рублей

заместитель прокурора новосибирской области утвердил обвинительное заключение по уголовному делу в отношении бывшего директора западно-сибирского филиала государственной инвентаризации лесов фгуп «рослесинфорг» 54–летнего вадима перекальского.

он обвиняется в совершении двух преступлений, предусмотренных ч. 4 ст. 160 ук рф (растрата, то есть хищение чужого имущества, вверенного виновному, в особо крупном размере).

уголовное дело расследовано следственным отделом уфсб россии по новосибирской области.

по версии следствия, с июня 2010 года по август 2012 года перекальский заключил с руководителями двух юридических лиц г. новосибирска фиктивные договоры о проведении лесоустроительных и других работ. 

он подписал фиктивные акты приема - передачи работ, которые этими фирмами фактически не выполнялись, а были проведены сотрудниками филиала предприятия при исполнении ими служебных обязанностей. денежные средства были перечислены со счета предприятия на счета подконтрольных перекальскому организаций и, в дальнейшем, похищены путем их обналичивания.

перекальскому удалось таким образом похитить из федерального бюджета более 161 млн рублей. 

в целях возмещения причиненного преступлением ущерба наложен арест на принадлежащие обвиняемому денежные средства на общую сумму свыше 38 млн рублей и автомобиль стоимостью около 4 млн рублей. 

уголовное дело рассмотрит по существу кировский районный суд г. новосибирска."
